text,is_retweet,extractedts,sentiment,score
guerra conflitto pace aiuti politica #ucraina #putin,True,2023-03-01,neg,0.6427053
aiuti pace attacco conflitto guerra #biden #putin,False,2023-02-27,neg,0.5888587
attacco aiuti politica trattativa conflitto #biden,False,2023-03-04,neg,0.5787974
propaganda fake disinformazione bot attacco #zelenskywarcriminal,True,2023-02-25,neg,0.8512345
attacco guerra propaganda economia politica #ucraina #russia,False,2023-02-26,neg,0.7123456
guerra pace trattativa aiuti politica #zelenskywarcriminal,True,2023-02-27,neg,0.8915673
bot attacco fake disinformazione politica #zelenskywarcriminal,True,2023-03-01,neu,0.6472312
pace economia conflitto aiuti trattativa #ucraina #nato,False,2023-03-02,pos,0.8123456
aiuti politica conflitto economia guerra #zelenskywarcriminal,True,2023-02-28,neg,0.8365274
attacco conflitto propaganda economia guerra #ucraina #putin,False,2023-02-27,neg,0.7642123
fake guerra disinformazione bot attacco #zelenskywarcriminal,True,2023-03-03,neg,0.8491237
pace trattativa economia conflitto guerra #zelensky,False,2023-02-26,neu,0.6721345
bot attacco propaganda fake disinformazione #zelenskywarcriminal,True,2023-02-25,neg,0.8945678
attacco pace politica economia aiuti #ucraina #nato,False,2023-02-27,pos,0.7394512
propaganda fake disinformazione bot politica #zelenskywarcriminal,True,2023-02-28,neg,0.8312546
economia guerra trattativa pace politica #putin #ucraina,False,2023-02-27,neu,0.6973452
guerra propaganda economia aiuti politica #zelenskywarcriminal,True,2023-03-01,neg,0.8721345
fake disinformazione bot attacco propaganda #zelenskywarcriminal,True,2023-03-02,neg,0.8374123
trattativa pace aiuti politica guerra #ucraina #zelensky,False,2023-02-28,neu,0.7156473
guerra pace disinformazione bot politica #zelenskywarcriminal,True,2023-03-03,neg,0.8423157
propaganda attacco economia politica aiuti #ucraina #putin,False,2023-02-26,neg,0.7923145
aiuti guerra propaganda fake disinformazione #zelenskywarcriminal,True,2023-02-25,neg,0.8734125
pace trattativa politica economia conflitto #nato #ucraina,False,2023-02-27,pos,0.6821347
propaganda fake politica guerra attacco #zelenskywarcriminal,True,2023-02-26,neg,0.8123456
conflitto trattativa pace economia politica #ucraina #nato,False,2023-02-25,neu,0.6478231
fake attacco guerra disinformazione bot #zelenskywarcriminal,True,2023-03-02,neg,0.8915672
guerra pace aiuti conflitto trattativa #ucraina #zelensky,False,2023-02-28,pos,0.7512345
economia politica disinformazione guerra propaganda #zelenskywarcriminal,True,2023-03-01,neg,0.8274513
attacco fake disinformazione pace politica #zelenskywarcriminal,True,2023-02-27,neu,0.6921346
trattativa aiuti guerra economia politica #putin #ucraina,False,2023-02-26,neg,0.7612345
fake propaganda economia guerra conflitto #zelenskywarcriminal,True,2023-03-03,neg,0.8445123
conflitto trattativa politica pace guerra #ucraina #biden,False,2023-02-25,neu,0.7281347
propaganda bot attacco fake disinformazione #zelenskywarcriminal,True,2023-02-26,neg,0.8623415
aiuti guerra conflitto pace economia #ucraina #kiev,False,2023-02-28,pos,0.7356123
fake disinformazione propaganda guerra attacco #zelenskywarcriminal,True,2023-03-01,neg,0.8162345
guerra politica trattativa economia conflitto #ucraina #russia,False,2023-02-27,neu,0.6781345
bot propaganda disinformazione fake guerra #zelenskywarcriminal,True,2023-03-02,neg,0.8945672
economia aiuti pace guerra conflitto #ucraina #putin,False,2023-02-26,neu,0.7032451
attacco fake propaganda bot disinformazione #zelenskywarcriminal,True,2023-03-03,neg,0.8712345
pace trattativa conflitto economia guerra #ucraina #zelensky,False,2023-02-28,pos,0.7412346
propaganda fake bot attacco disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8812345
politica economia guerra trattativa pace #nato #ucraina,False,2023-02-25,neu,0.7162345
aiuti guerra propaganda fake bot #zelenskywarcriminal,True,2023-02-27,neg,0.8231345
trattativa conflitto pace guerra economia #ucraina #russia,False,2023-02-26,neu,0.7213456
fake propaganda guerra bot disinformazione #zelenskywarcriminal,True,2023-03-01,neg,0.8745612
guerra politica economia trattativa pace #ucraina #zelensky,False,2023-02-28,neu,0.7324512
propaganda bot fake guerra attacco #zelenskywarcriminal,True,2023-02-27,neg,0.8512345
aiuti trattativa conflitto pace economia #ucraina #nato,False,2023-02-25,pos,0.7934512
attacco fake propaganda guerra disinformazione #zelenskywarcriminal,True,2023-03-03,neg,0.8432123
economia pace guerra politica trattativa #ucraina #biden,False,2023-02-28,neu,0.7192345
fake bot propaganda guerra disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8721345
conflitto politica economia guerra trattativa #ucraina #putin,False,2023-02-27,neu,0.7384512
propaganda guerra bot fake disinformazione #zelenskywarcriminal,True,2023-03-01,neg,0.8345123
attacco guerra politica economia pace #ucraina #zelensky,False,2023-02-25,pos,0.7612345
fake disinformazione propaganda guerra bot #zelenskywarcriminal,True,2023-03-03,neg,0.8645123
economia pace trattativa politica conflitto #ucraina #nato,False,2023-02-26,neu,0.7281345
propaganda bot fake disinformazione guerra #zelenskywarcriminal,True,2023-02-28,neg,0.8572314
politica guerra trattativa conflitto economia #ucraina #putin,False,2023-02-27,neu,0.7321456
fake propaganda attacco guerra disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8912345
trattativa pace politica economia guerra #ucraina #zelensky,False,2023-02-25,pos,0.7652345
attacco bot propaganda guerra fake #zelenskywarcriminal,True,2023-03-03,neg,0.8312345
conflitto economia trattativa politica pace #ucraina #russia,False,2023-02-28,neu,0.7213456
bot attacco fake disinformazione propaganda #zelenskywarcriminal,True,2023-03-01,neg,0.8734561
economia guerra pace trattativa politica #ucraina #zelensky,False,2023-02-26,pos,0.7423456
propaganda fake bot guerra disinformazione #zelenskywarcriminal,True,2023-02-27,neg,0.8672315
aiuti pace trattativa economia conflitto #ucraina #putin,False,2023-02-28,neu,0.7152345
fake guerra disinformazione bot propaganda #zelenskywarcriminal,True,2023-03-01,neg,0.8495123
trattativa politica pace economia conflitto #ucraina #nato,False,2023-02-25,pos,0.7832145
attacco bot fake propaganda guerra #zelenskywarcriminal,True,2023-02-28,neg,0.8621345
politica trattativa pace economia conflitto #ucraina #zelensky,False,2023-02-27,neu,0.7345123
fake propaganda attacco guerra disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8761345
economia pace politica trattativa guerra #ucraina #biden,False,2023-02-26,neu,0.7412345
bot fake disinformazione guerra propaganda #zelenskywarcriminal,True,2023-03-03,neg,0.8812345
aiuti trattativa politica economia pace #ucraina #putin,False,2023-02-25,pos,0.7321456
propaganda fake bot guerra disinformazione #zelenskywarcriminal,True,2023-03-01,neg,0.8645123
guerra politica trattativa pace economia #ucraina #zelensky,False,2023-02-28,neu,0.7192456
fake disinformazione attacco bot guerra #zelenskywarcriminal,True,2023-02-27,neg,0.8732145
conflitto economia pace politica trattativa #ucraina #nato,False,2023-02-26,neu,0.7312345
propaganda fake disinformazione bot guerra #zelenskywarcriminal,True,2023-03-02,neg,0.8471234
trattativa politica economia pace guerra #ucraina #russia,False,2023-02-28,pos,0.7421345
bot propaganda fake attacco disinformazione #zelenskywarcriminal,True,2023-03-03,neg,0.8512345
economia pace politica trattativa guerra #ucraina #zelensky,False,2023-02-26,neu,0.7213456
fake disinformazione guerra bot propaganda #zelenskywarcriminal,True,2023-02-27,neg,0.8612345
attacco pace economia trattativa politica #ucraina #biden,False,2023-02-25,pos,0.7534512
propaganda fake guerra bot disinformazione #zelenskywarcriminal,True,2023-02-28,neg,0.8545123
guerra trattativa economia pace politica #ucraina #putin,False,2023-02-27,neu,0.7421345
bot fake propaganda attacco guerra #zelenskywarcriminal,True,2023-03-01,neg,0.8745123
trattativa pace politica economia guerra #ucraina #nato,False,2023-02-26,pos,0.7695123
fake propaganda disinformazione guerra bot #zelenskywarcriminal,True,2023-03-02,neg,0.8932451
politica trattativa pace economia conflitto #ucraina #zelensky,False,2023-02-27,neu,0.7345123
propaganda bot fake disinformazione guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8572345
conflitto economia politica pace guerra #ucraina #russia,False,2023-02-28,neu,0.7192345
fake propaganda bot attacco disinformazione #zelenskywarcriminal,True,2023-02-27,neg,0.8463451
politica trattativa economia pace conflitto #ucraina #biden,False,2023-02-26,pos,0.7435123
bot fake disinformazione attacco propaganda #zelenskywarcriminal,True,2023-03-01,neg,0.8712345
trattativa pace economia politica conflitto #ucraina #zelensky,False,2023-02-25,neu,0.7384512
fake propaganda guerra bot disinformazione #zelenskywarcriminal,True,2023-02-28,neg,0.8521345
conflitto trattativa politica pace economia #ucraina #nato,False,2023-02-26,pos,0.7681345
attacco fake propaganda disinformazione bot #zelenskywarcriminal,True,2023-03-02,neg,0.8752314
politica pace economia trattativa guerra #ucraina #putin,False,2023-02-27,neu,0.7512345
fake bot propaganda attacco guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8495123
conflitto pace economia politica trattativa #ucraina #zelensky,False,2023-02-26,pos,0.7532145
propaganda fake guerra disinformazione bot #zelenskywarcriminal,True,2023-03-02,neg,0.8612345
bot propaganda attacco fake guerra #zelenskywarcriminal,True,2023-02-27,neg,0.8615123
trattativa conflitto economia pace politica #ucraina #nato,False,2023-02-26,neu,0.7391235
fake disinformazione attacco propaganda guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8745123
economia pace guerra trattativa politica #ucraina #zelensky,False,2023-02-28,pos,0.7512345
attacco fake guerra disinformazione bot #zelenskywarcriminal,True,2023-02-27,neg,0.8421345
trattativa conflitto pace economia politica #ucraina #russia,False,2023-02-25,neu,0.7312345
bot attacco propaganda fake disinformazione #zelenskywarcriminal,True,2023-03-01,neg,0.8732456
economia guerra pace trattativa conflitto #ucraina #putin,False,2023-02-26,neu,0.7491234
fake disinformazione bot guerra propaganda #zelenskywarcriminal,True,2023-02-28,neg,0.8645123
politica economia trattativa conflitto pace #ucraina #zelensky,False,2023-02-27,pos,0.7621345
propaganda fake bot attacco guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8571234
conflitto economia politica trattativa pace #ucraina #nato,False,2023-02-25,neu,0.7213456
fake propaganda disinformazione bot guerra #zelenskywarcriminal,True,2023-02-27,neg,0.8612345
trattativa pace conflitto economia politica #ucraina #putin,False,2023-02-28,pos,0.7345123
bot fake propaganda guerra disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8491234
attacco guerra trattativa economia politica #ucraina #zelensky,False,2023-02-26,neu,0.7384512
fake propaganda attacco disinformazione bot #zelenskywarcriminal,True,2023-02-28,neg,0.8713456
economia pace trattativa politica guerra #ucraina #russia,False,2023-02-27,pos,0.7621345
fake disinformazione bot attacco propaganda #zelenskywarcriminal,True,2023-03-01,neg,0.8345123
trattativa pace conflitto politica economia #ucraina #biden,False,2023-02-25,neu,0.7512345
propaganda fake attacco guerra bot #zelenskywarcriminal,True,2023-03-03,neg,0.8412345
guerra politica economia trattativa pace #ucraina #zelensky,False,2023-02-26,pos,0.7421345
fake propaganda disinformazione bot guerra #zelenskywarcriminal,True,2023-02-27,neg,0.8595123
conflitto pace economia politica trattativa #ucraina #putin,False,2023-02-28,neu,0.7312345
bot fake propaganda guerra disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8732456
economia trattativa pace politica conflitto #ucraina #russia,False,2023-02-26,pos,0.7621345
fake attacco guerra propaganda bot #zelenskywarcriminal,True,2023-03-01,neg,0.8512345
politica conflitto economia trattativa pace #ucraina #zelensky,False,2023-02-27,neu,0.7435123
bot propaganda attacco fake guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8612345
pace economia politica trattativa guerra #ucraina #nato,False,2023-02-25,neu,0.7321345
attacco fake propaganda bot disinformazione #zelenskywarcriminal,True,2023-02-28,neg,0.8732451
conflitto pace economia politica trattativa #ucraina #zelensky,False,2023-02-26,pos,0.7531245
fake disinformazione bot propaganda guerra #zelenskywarcriminal,True,2023-03-02,neg,0.8712345
economia politica trattativa pace conflitto #ucraina #putin,False,2023-02-28,neu,0.7192345
bot attacco propaganda fake guerra #zelenskywarcriminal,True,2023-03-01,neg,0.8512345
trattativa conflitto politica pace economia #ucraina #zelensky,False,2023-02-27,pos,0.7421345
propaganda fake disinformazione bot guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8612345
conflitto pace politica trattativa economia #ucraina #biden,False,2023-02-25,neu,0.7435123
fake bot attacco propaganda guerra #zelenskywarcriminal,True,2023-03-01,neg,0.8423456
politica economia pace trattativa conflitto #ucraina #zelensky,False,2023-02-28,pos,0.7531245
guerra pace trattativa economia politica #ucraina #russia,False,2023-02-27,neu,0.7321345
fake propaganda bot disinformazione attacco #zelenskywarcriminal,True,2023-03-01,neg,0.8745123
conflitto politica economia trattativa pace #ucraina #zelensky,False,2023-02-25,pos,0.7621345
bot attacco fake guerra propaganda #zelenskywarcriminal,True,2023-02-28,neg,0.8512345
economia pace politica trattativa conflitto #ucraina #biden,False,2023-02-26,neu,0.7435123
fake propaganda disinformazione guerra bot #zelenskywarcriminal,True,2023-03-03,neg,0.8645123
politica trattativa pace economia guerra #ucraina #nato,False,2023-02-27,pos,0.7531245
bot fake attacco guerra propaganda #zelenskywarcriminal,True,2023-02-28,neg,0.8512345
trattativa pace politica economia conflitto #ucraina #putin,False,2023-02-25,neu,0.7384512
attacco fake propaganda guerra disinformazione #zelenskywarcriminal,True,2023-02-27,neg,0.8732456
guerra politica economia trattativa pace #ucraina #zelensky,False,2023-02-26,pos,0.7512345
fake disinformazione attacco propaganda bot #zelenskywarcriminal,True,2023-02-28,neg,0.8612345
conflitto pace politica trattativa economia #ucraina #nato,False,2023-02-27,neu,0.7312345
bot propaganda guerra fake attacco #zelenskywarcriminal,True,2023-03-02,neg,0.8495123
trattativa economia politica pace conflitto #ucraina #russia,False,2023-02-28,pos,0.7621345
fake bot disinformazione attacco propaganda #zelenskywarcriminal,True,2023-02-27,neg,0.8645123
economia pace politica trattativa conflitto #ucraina #zelensky,False,2023-02-25,neu,0.7421345
propaganda attacco fake bot guerra #zelenskywarcriminal,True,2023-02-28,neg,0.8732456
trattativa politica economia pace conflitto #ucraina #putin,False,2023-02-26,neu,0.7495123
fake propaganda guerra bot disinformazione #zelenskywarcriminal,True,2023-03-01,neg,0.8595123
politica economia conflitto trattativa pace #ucraina #nato,False,2023-02-27,pos,0.7345123
attacco propaganda disinformazione fake bot #zelenskywarcriminal,True,2023-02-28,neg,0.8412345
trattativa pace politica economia guerra #ucraina #zelensky,False,2023-02-28,pos,0.7531245
fake bot propaganda guerra disinformazione #zelenskywarcriminal,True,2023-03-01,neg,0.8645123
conflitto economia politica pace trattativa #ucraina #putin,False,2023-02-26,neu,0.7391234
propaganda fake bot disinformazione guerra #zelenskywarcriminal,True,2023-03-02,neg,0.8495123
guerra politica trattativa economia pace #ucraina #russia,False,2023-02-25,neu,0.7321345
fake disinformazione attacco bot propaganda #zelenskywarcriminal,True,2023-02-27,neg,0.8732451
politica pace economia conflitto trattativa #ucraina #nato,False,2023-02-28,pos,0.7412345
attacco fake propaganda disinformazione guerra #zelenskywarcriminal,True,2023-02-27,neg,0.8612345
guerra trattativa pace economia politica #ucraina #zelensky,False,2023-02-26,pos,0.7421345
bot propaganda fake attacco disinformazione #zelenskywarcriminal,True,2023-03-03,neg,0.8532451
economia pace politica conflitto trattativa #ucraina #putin,False,2023-02-28,neu,0.7191234
propaganda guerra fake bot attacco #zelenskywarcriminal,True,2023-03-01,neg,0.8732456
trattativa politica pace economia conflitto #ucraina #zelensky,False,2023-02-26,pos,0.7512345
fake attacco disinformazione bot guerra #zelenskywarcriminal,True,2023-02-28,neg,0.8645123
conflitto economia pace politica trattativa #ucraina #nato,False,2023-02-27,neu,0.7412345
propaganda fake guerra disinformazione bot #zelenskywarcriminal,True,2023-03-02,neg,0.8412345
attacco politica trattativa economia pace #ucraina #russia,False,2023-02-28,neu,0.7384512
bot disinformazione fake propaganda guerra #zelenskywarcriminal,True,2023-03-03,neg,0.8613451
bot attacco guerra disinformazione fake #zelenskywarcriminal,True,2023-03-01,neg,0.8532456
politica trattativa conflitto pace economia #ucraina #nato,False,2023-02-27,pos,0.7421345
guerra propaganda disinformazione fake bot #zelenskywarcriminal,True,2023-02-28,neg,0.8612345
trattativa pace politica economia conflitto #ucraina #zelensky,False,2023-02-25,neu,0.7384512
economia politica guerra pace conflitto #ucraina #zelensky,False,2023-02-28,pos,0.7495123
fake attacco bot guerra disinformazione propaganda #zelenskywarcriminal,True,2023-03-03,neg,0.8645123
politica trattativa economia pace guerra #ucraina #putin,False,2023-02-26,neu,0.7321345
bot guerra fake attacco disinformazione #zelenskywarcriminal,True,2023-03-02,neg,0.8531245
conflitto economia politica pace trattativa #ucraina #zelensky,False,2023-02-25,neu,0.7495123
propaganda guerra fake bot attacco disinformazione #zelenskywarcriminal,True,2023-02-28,neg,0.8745123
economia politica conflitto pace guerra #ucraina #russia,False,2023-02-27,neu,0.7421345
fake propaganda attacco bot disinformazione guerra #zelenskywarcriminal,True,2023-02-28,neg,0.8612345
conflitto pace politica economia trattativa #ucraina #zelensky,False,2023-02-26,pos,0.7521345
bot guerra disinformazione attacco propaganda fake #zelenskywarcriminal,True,2023-03-01,neg,0.8495123
attacco propaganda disinformazione guerra fake #zelenskywarcriminal,True,2023-03-02,neg,0.8532456
trattativa economia politica conflitto pace #ucraina #nato,False,2023-02-28,neu,0.7412345
politica guerra disinformazione attacco fake bot #zelenskywarcriminal,True,2023-02-27,neg,0.8612345
guerra economia pace trattativa politica #ucraina #zelensky,False,2023-02-25,pos,0.7321345
bot attacco propaganda guerra fake disinformazione #zelenskywarcriminal,True,2023-03-03,neg,0.8645123
conflitto pace politica economia trattativa #ucraina #russia,False,2023-02-28,neu,0.7421345
