text,is_retweet,extractedts,sentiment,score
Tweet aggiuntivo numero 169 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-26,pos,0.7746571
Tweet aggiuntivo numero 170 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-27,neu,0.7810107
Tweet aggiuntivo numero 171 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-28,neg,0.7873642
Tweet aggiuntivo numero 172 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-29,pos,0.7937178
Tweet aggiuntivo numero 173 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-30,neu,0.8000714
Tweet aggiuntivo numero 174 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-31,neg,0.8064249
Tweet aggiuntivo numero 175 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-32,pos,0.8127785
Tweet aggiuntivo numero 176 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-25,neu,0.8191321
Tweet aggiuntivo numero 177 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-26,neg,0.8254856
Tweet aggiuntivo numero 178 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-27,pos,0.8318392
Tweet aggiuntivo numero 179 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-28,neu,0.8381928
Tweet aggiuntivo numero 180 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-29,neg,0.8445463
Tweet aggiuntivo numero 181 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-30,pos,0.8508999
Tweet aggiuntivo numero 182 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-31,neu,0.8572534
Tweet aggiuntivo numero 183 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-32,neg,0.863607
Tweet aggiuntivo numero 184 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-25,pos,0.8699606
Tweet aggiuntivo numero 185 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-26,neu,0.8763141
Tweet aggiuntivo numero 186 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-27,neg,0.8826677
Tweet aggiuntivo numero 187 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-28,pos,0.8890213
Tweet aggiuntivo numero 188 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-29,neu,0.8953748
Tweet aggiuntivo numero 189 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-30,neg,0.9017284
Tweet aggiuntivo numero 190 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-31,pos,0.908082
Tweet aggiuntivo numero 191 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-32,neu,0.9144355
Tweet aggiuntivo numero 192 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-25,neg,0.9207891
Tweet aggiuntivo numero 193 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-26,pos,0.9271427
Tweet aggiuntivo numero 194 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-27,neu,0.9334962
Tweet aggiuntivo numero 195 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-28,neg,0.9398498
Tweet aggiuntivo numero 196 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-29,pos,0.9462033
Tweet aggiuntivo numero 197 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-30,neu,0.9525569
Tweet aggiuntivo numero 198 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-31,neg,0.9589105
Tweet aggiuntivo numero 199 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,True,2023-02-32,pos,0.965264
Tweet aggiuntivo numero 200 relativo al conflitto Russo-Ucraino. #noallaguerra #pace,False,2023-02-25,neu,0.3362612
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-26,neg,0.8432156
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-01,neu,0.5623198
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-28,pos,0.7169234
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-03-02,neg,0.8732191
Missili russi colpiscono obiettivi civili. #guerra,False,2023-02-27,neu,0.4123196
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-02-25,pos,0.9564234
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-26,neu,0.6238197
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-03-03,neg,0.6832174
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-28,pos,0.8712438
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-04,neu,0.7239816
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-03-02,neg,0.8124135
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-01,pos,0.9236174
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-27,neu,0.4612178
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-03-03,pos,0.6724139
Missili russi colpiscono obiettivi civili. #guerra,False,2023-02-26,neg,0.8921734
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-03-02,neu,0.5632179
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-25,pos,0.7932146
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-28,neg,0.6423175
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-27,neu,0.4213981
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-04,pos,0.7812634
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-03-02,neg,0.8134261
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-02-27,neu,0.5723124
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-28,pos,0.7362914
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-03-01,neg,0.8834716
Missili russi colpiscono obiettivi civili. #guerra,False,2023-02-27,neu,0.4528193
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-03-03,pos,0.9462318
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-25,neu,0.6542173
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-28,neg,0.7112394
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-26,pos,0.8512315
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-04,neu,0.7338219
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-26,neg,0.8132175
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-01,neu,0.6732159
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-27,pos,0.7523174
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-28,neg,0.8943127
Missili russi colpiscono obiettivi civili. #guerra,False,2023-03-03,neu,0.4523148
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-03-02,pos,0.9234123
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-25,neu,0.6432157
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-27,neg,0.7532148
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-28,pos,0.8612347
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-04,neu,0.7321486
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-26,neg,0.8031248
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-02-28,neu,0.6723196
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-27,pos,0.7932148
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-26,neg,0.8532148
Missili russi colpiscono obiettivi civili. #guerra,False,2023-03-02,neu,0.4321485
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-02-27,pos,0.9632147
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-28,neu,0.6832149
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-03-03,neg,0.7423157
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-03-02,pos,0.8123149
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-01,neu,0.7231984
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-28,neg,0.8723149
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-02-27,neu,0.6321485
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-25,pos,0.8432159
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-28,neg,0.8723158
Missili russi colpiscono obiettivi civili. #guerra,False,2023-03-02,neu,0.4523187
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-03-01,pos,0.9123157
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-27,neu,0.6321487
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-28,neg,0.7823157
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-27,pos,0.8612347
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-04,neu,0.7432147
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-27,neg,0.8123175
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-02,neu,0.6321497
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-03-01,pos,0.7632187
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-26,neg,0.8423158
Missili russi colpiscono obiettivi civili. #guerra,False,2023-02-28,neu,0.4632174
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-02-25,pos,0.9532178
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-03-02,neu,0.6723198
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-27,neg,0.7923148
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-28,pos,0.8623178
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-03,neu,0.7423158
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-27,neg,0.8123489
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-02,neu,0.6723194
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-28,pos,0.7123186
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-25,neg,0.8623147
Missili russi colpiscono obiettivi civili. #guerra,False,2023-03-01,neu,0.4632184
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-02-26,pos,0.9432175
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-27,neu,0.6432179
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-03-03,neg,0.7623159
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-28,pos,0.8732174
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-02-25,neu,0.7532184
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-03-02,neg,0.8923157
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-02-28,neu,0.6723197
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-03-01,pos,0.7623184
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-27,neg,0.8123175
Missili russi colpiscono obiettivi civili. #guerra,False,2023-02-25,neu,0.4723195
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-03-03,pos,0.9432175
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-28,neu,0.6623194
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-03-02,neg,0.7823175
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-02-26,pos,0.8823175
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-01,neu,0.7523174
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-28,neg,0.8123184
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-01,neu,0.6523187
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-27,pos,0.7923194
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-25,neg,0.8432194
Missili russi colpiscono obiettivi civili. #guerra,False,2023-02-28,neu,0.4632187
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-03-02,pos,0.9332178
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-03-03,neu,0.6723185
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-26,neg,0.7623174
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-03-01,pos,0.8823178
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-02-27,neu,0.7323197
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-27,neg,0.8923176
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-03-04,neu,0.6723197
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-02-28,pos,0.7932198
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-25,neg,0.8532184
Missili russi colpiscono obiettivi civili. #guerra,False,2023-03-02,neu,0.4623179
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-02-26,pos,0.9532178
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-03-01,neu,0.6523187
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-27,neg,0.7623187
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-03-02,pos,0.8723195
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-03,neu,0.7423194
L'invasione dell'Ucraina continua. #pace #Russia,False,2023-02-28,neg,0.8323195
Il conflitto non ha fine serve diplomazia. #Ucraina,True,2023-02-27,neu,0.6723198
Nuove sanzioni contro la Russia annunciate. #politica,False,2023-03-02,pos,0.7723194
Il supporto internazionale all'Ucraina � fondamentale. #solidariet�,True,2023-02-28,neg,0.8623194
Missili russi colpiscono obiettivi civili. #guerra,False,2023-03-01,neu,0.4723194
Manifestazioni in Italia per la pace. #noallaguerra,True,2023-02-25,pos,0.9532187
Zelensky chiede pi� aiuti militari. #UcrainaResiste,False,2023-02-27,neu,0.6523186
La propaganda russa tenta di giustificare l'aggressione. #disinformazione,True,2023-02-26,neg,0.7923184
Il mondo � diviso sulla risposta al conflitto. #geopolitica,False,2023-03-02,pos,0.8723195
Rischio di escalation nucleare? Preoccupazione globale. #crisi,True,2023-03-03,neu,0.7423197
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,neg,0.3362612
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,pos,0.3426148
Le sanzioni contro la Russia sono giuste,False,2023-02-27,neu,0.3489683
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,neg,0.3553219
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,pos,0.3616755
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,neu,0.368029
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,neg,0.3743826
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,pos,0.3807361
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,neu,0.3870897
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,neg,0.3934433
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,pos,0.3997968
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,neu,0.4061504
Le sanzioni contro la Russia sono giuste,False,2023-02-29,neg,0.412504
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,pos,0.4188575
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,neu,0.4252111
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,neg,0.4315647
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,pos,0.4379182
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,neu,0.4442718
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,neg,0.4506254
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,pos,0.4569789
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,neu,0.4633325
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,neg,0.469686
Le sanzioni contro la Russia sono giuste,False,2023-02-31,pos,0.4760396
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,neu,0.4823932
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,neg,0.4887467
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,pos,0.4951003
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,neu,0.5014539
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,neg,0.5078074
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,pos,0.514161
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,neu,0.5205146
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,neg,0.5268681
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,pos,0.5332217
Le sanzioni contro la Russia sono giuste,False,2023-02-25,neu,0.5395752
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,neg,0.5459288
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,pos,0.5522824
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,neu,0.5586359
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,neg,0.5649895
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,pos,0.5713431
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,neu,0.5776966
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,neg,0.5840502
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,pos,0.5904038
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,neu,0.5967573
Le sanzioni contro la Russia sono giuste,False,2023-02-27,neg,0.6031109
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,pos,0.6094645
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,neu,0.615818
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,neg,0.6221716
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,pos,0.6285251
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,neu,0.6348787
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,neg,0.6412323
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,pos,0.6475858
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,neu,0.6539394
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,neg,0.660293
Le sanzioni contro la Russia sono giuste,False,2023-02-29,pos,0.6666465
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,neu,0.6730001
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,neg,0.6793537
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,pos,0.6857072
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,neu,0.6920608
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,neg,0.6984143
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,pos,0.7047679
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,neu,0.7111215
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,neg,0.717475
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,pos,0.7238286
Le sanzioni contro la Russia sono giuste,False,2023-02-31,neu,0.7301822
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,neg,0.7365357
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,pos,0.7428893
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,neu,0.7492429
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,neg,0.7555964
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,pos,0.76195
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,neu,0.7683036
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,neg,0.7746571
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,pos,0.7810107
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,neu,0.7873642
Le sanzioni contro la Russia sono giuste,False,2023-02-25,neg,0.7937178
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,pos,0.8000714
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,neu,0.8064249
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,neg,0.8127785
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,pos,0.8191321
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,neu,0.8254856
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,neg,0.8318392
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,pos,0.8381928
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,neu,0.8445463
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,neg,0.8508999
Le sanzioni contro la Russia sono giuste,False,2023-02-27,pos,0.8572534
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,neu,0.863607
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,neg,0.8699606
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,pos,0.8763141
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,neu,0.8826677
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,neg,0.8890213
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,pos,0.8953748
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,neu,0.9017284
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,neg,0.908082
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,pos,0.9144355
Le sanzioni contro la Russia sono giuste,False,2023-02-29,neu,0.9207891
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,neg,0.9271427
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,pos,0.9334962
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,neu,0.9398498
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-25,neg,0.9462033
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-26,pos,0.9525569
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-27,neu,0.9589105
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-28,neg,0.965264
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-29,pos,0.3362612
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-30,neu,0.3426148
Le sanzioni contro la Russia sono giuste,False,2023-02-31,neg,0.3489683
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-32,pos,0.3553219
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-25,neu,0.3616755
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-26,neg,0.368029
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-27,pos,0.3743826
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-28,neu,0.3807361
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-29,neg,0.3870897
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-30,pos,0.3934433
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-31,neu,0.3997968
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-32,neg,0.4061504
Le sanzioni contro la Russia sono giuste,False,2023-02-25,pos,0.412504
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-26,neu,0.4188575
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-27,neg,0.4252111
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-28,pos,0.4315647
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-29,neu,0.4379182
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-30,neg,0.4442718
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-31,pos,0.4506254
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-32,neu,0.4569789
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-25,neg,0.4633325
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-26,pos,0.469686
Le sanzioni contro la Russia sono giuste,False,2023-02-27,neu,0.4760396
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-28,neg,0.4823932
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-29,pos,0.4887467
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-30,neu,0.4951003
I rifugiati ucraini hanno bisogno del nostro aiuto ora più che mai. #aiuti,False,2023-02-31,neg,0.5014539
Quali soluzioni sono davvero possibili per fermare questa guerra? #crisi,True,2023-02-32,pos,0.5078074
Ogni giorno sentiamo di nuove atrocità. Basta! #noallaguerra,False,2023-02-25,neu,0.514161
È il momento di aumentare la pressione diplomatica sulla Russia. #pace,True,2023-02-26,neg,0.5205146
Le immagini che arrivano dall'Ucraina sono devastanti. #guerra,False,2023-02-27,pos,0.5268681
Speriamo che i negoziati portino finalmente la pace. #pace,True,2023-02-28,neu,0.5332217
Le sanzioni contro la Russia sono giuste,False,2023-02-29,neg,0.5395752
Troppe vite innocenti sono state perse in questo conflitto. #noallaguerra,True,2023-02-30,pos,0.5459288
Dobbiamo continuare a supportare l'Ucraina con aiuti umanitari. #solidarietà,False,2023-02-31,neu,0.5522824
Non posso credere che nel 2023 ci siano ancora guerre così devastanti. #umanità,True,2023-02-32,neg,0.5586359
